Id;Postcode;Woonplaats;Gemeente;Provincie;Postcode_Coordinaat_X;Postcode_Coordinaat_Y;Plaats_Coordinaat_X;Plaats_Coordinaat_Y;Postcode_Lengtegraad;Postcode_Breedtegraad;Plaats_Lengtegraad;Plaats_Breedtegraad;Postcode_Locatie;Plaats_Locatie
3971;8622;Hommerts;Sudwest-Fryslan;Friesland;173340,02;554551,1241;173340,02;554551,1241;5,66022452;52,97765588;5,66022452;52,97765588;0xE6100000010C4CA60A46257D4A4015A930B610A41640;0xE6100000010C4CA60A46257D4A4015A930B610A41640
3972;8627;Gauw;Sudwest-Fryslan;Friesland;176852,1839;563554,9508;176852,1839;563554,9508;5,71314292;53,05841892;5,71314292;53,05841892;0xE6100000010C0F0BB5A679874A40B5E0455F41DA1640;0xE6100000010C0F0BB5A679874A40B5E0455F41DA1640
3973;8631;Loenga;Sudwest-Fryslan;Friesland;174000,2359;562877,1754;174000,2359;562877,1754;5,670555845;53,05243034;5,670555845;53,05243034;0xE6100000010CBB270F0BB5864A40E605D847A7AE1640;0xE6100000010CBB270F0BB5864A40E605D847A7AE1640
3974;8632;Tirns;Sudwest-Fryslan;Friesland;170981,9584;563568,5651;170981,9584;563568,5651;5,625583185;53,05875268;5,625583185;53,05875268;0xE6100000010C9D8026C286874A407120240B98801640;0xE6100000010C9D8026C286874A407120240B98801640
3975;8635;Boazum;Littenseradiel;Friesland;175892,2478;566751,3383;175892,2478;566751,3383;5,699107465;53,08718742;5,699107465;53,08718742;0xE6100000010C091B9E5E298B4A40EB39E97DE3CB1640;0xE6100000010C091B9E5E298B4A40EB39E97DE3CB1640
3976;8641;Rien;Littenseradiel;Friesland;173097,4162;567729,9182;173097,4162;567729,9182;5,657374735;53,09607782;5,657374735;53,09607782;0xE6100000010CA3923A014D8C4A40707CED9925A11640;0xE6100000010CA3923A014D8C4A40707CED9925A11640
3977;8711;Ferwoude;Sudwest-Fryslan;Friesland;158866,9215;553331,1081;158324,3337;557041,6446;5,44478182;52,96697654;5,43673745;53,00032912;0xE6100000010CB29DEFA7C67B4A40D6A8876874C71540;0xE6100000010C2B1895D409804A40906B43C538BF1540
3978;8711;Workum;Sudwest-Fryslan;Friesland;158866,9215;553331,1081;158866,9215;553331,1081;5,44478182;52,96697654;5,44478182;52,96697654;0xE6100000010CB29DEFA7C67B4A40D6A8876874C71540;0xE6100000010CB29DEFA7C67B4A40D6A8876874C71540
3979;8715;Stavoren;Sudwest-Fryslan;Friesland;153664,7679;543876,0181;153664,7679;543876,0181;5,367372925;52,88202617;5,367372925;52,88202617;0xE6100000010C37894160E5704A4047205ED72F781540;0xE6100000010C37894160E5704A4047205ED72F781540
3980;8721;Warns;Sudwest-Fryslan;Friesland;156193,9689;542448,4858;156193,9689;542448,4858;5,404941375;52,86919735;5,404941375;52,86919735;0xE6100000010C73D712F2416F4A40745E6397A89E1540;0xE6100000010C73D712F2416F4A40745E6397A89E1540
3981;8722;Molkwerum;Sudwest-Fryslan;Friesland;156402,6388;545945,2841;156402,6388;545945,2841;5,408055145;52,90061859;5,408055145;52,90061859;0xE6100000010C88635DDC46734A4019390B7BDAA11540;0xE6100000010C88635DDC46734A4019390B7BDAA11540
3982;8733;Iens;Littenseradiel;Friesland;170110,2742;571180,733;170110,2742;571180,733;5,61295703;53,12717511;5,61295703;53,12717511;0xE6100000010C8E06F01648904A404F0647C9AB731640;0xE6100000010C8E06F01648904A404F0647C9AB731640
3983;8741;Hartwerd;Sudwest-Fryslan;Friesland;167198,2308;564764,5878;167198,2308;564764,5878;5,569190225;53,06960022;5,569190225;53,06960022;0xE6100000010C9BE61DA7E8884A4049D74CBED9461640;0xE6100000010C9BE61DA7E8884A4049D74CBED9461640
3984;8744;Schettens;Sudwest-Fryslan;Friesland;161193,3867;566145,1943;161193,3867;566145,1943;5,47964235;53,08210651;5,47964235;53,08210651;0xE6100000010C3480B740828A4A40EC6987BF26EB1540;0xE6100000010C3480B740828A4A40EC6987BF26EB1540
3985;8745;Longerhouw;Sudwest-Fryslan;Friesland;160870,3168;565157,4744;160870,3168;565157,4744;5,474797445;53,07323499;5,474797445;53,07323499;0xE6100000010C9A081B9E5E894A402E90A0F831E61540;0xE6100000010C9A081B9E5E894A402E90A0F831E61540
3986;8752;Kornwerderzand;Sudwest-Fryslan;Friesland;151632,705;565098,8107;151632,705;565098,8107;5,336968515;53,07272958;5,336968515;53,07272958;0xE6100000010CA835CD3B4E894A40B7EEE6A90E591540;0xE6100000010CA835CD3B4E894A40B7EEE6A90E591540
3987;8753;Cornwerd;Sudwest-Fryslan;Friesland;155287,1163;566384,5617;155287,1163;566384,5617;5,39149552;53,08429316;5,39149552;53,08429316;0xE6100000010CC286A757CA8A4A4037894160E5901540;0xE6100000010CC286A757CA8A4A4037894160E5901540
3988;8758;Allingawier;Sudwest-Fryslan;Friesland;159293,2585;561947,6245;159293,2585;561947,6245;5,451224285;53,04440835;5,451224285;53,04440835;0xE6100000010CA1F831E6AE854A4059349D9D0CCE1540;0xE6100000010CA1F831E6AE854A4059349D9D0CCE1540
3989;8765;Tjerkwerd;Sudwest-Fryslan;Friesland;162843,5869;561560,537;162843,5869;561560,537;5,50413538;53,04087679;5,50413538;53,04087679;0xE6100000010C053411363C854A40F86BB2463D041640;0xE6100000010C053411363C854A40F86BB2463D041640
3990;8771;Nijland;Sudwest-Fryslan;Friesland;167999,7292;562938,7678;167999,7292;562938,7678;5,581111345;53,05315801;5,581111345;53,05315801;0xE6100000010CD712F241CF864A40A583F57F0E531640;0xE6100000010CD712F241CF864A40A583F57F0E531640
3991;8806;Achlum;Franekeradeel;Friesland;162375,5459;574119,5;162375,5459;574119,5;5,497452745;53,15374799;5,497452745;53,15374799;0xE6100000010C96B20C71AC934A40AF94658863FD1540;0xE6100000010C96B20C71AC934A40AF94658863FD1540
3992;8808;Dongjum;Franekeradeel;Friesland;165510,1;580143,875;165510,1;580143,875;5,544512;53,20782985;5,544512;53,20782985;0xE6100000010CED0DBE30999A4A403D618907942D1640;0xE6100000010CED0DBE30999A4A403D618907942D1640
3993;8809;Boer;Franekeradeel;Friesland;166812;580907,9584;166812;580907,9584;5,56402276;53,21466952;5,56402276;53,21466952;0xE6100000010CC139234A7B9B4A40E12879758E411640;0xE6100000010CC139234A7B9B4A40E12879758E411640
3994;8812;Peins;Franekeradeel;Friesland;168979,625;580054,6838;168979,625;580054,6838;5,59643648;53,20695718;5,59643648;53,20695718;0xE6100000010CD122DBF97E9A4A40DF1AD82AC1621640;0xE6100000010CD122DBF97E9A4A40DF1AD82AC1621640
3995;8816;Skingen;Menameradiel;Friesland;170484,8954;579547,205;170484,8954;579547,205;5,61894173;53,20234906;5,61894173;53,20234906;0xE6100000010C8BFD65F7E4994A40B6BE4868CB791640;0xE6100000010C8BFD65F7E4994A40B6BE4868CB791640
3996;8834;Baard;Littenseradiel;Friesland;173921,6119;572881,6124;173921,6119;572881,6124;5,66998042;53,14234574;5,66998042;53,14234574;0xE6100000010C431CEBE236924A4075E5B33C0FAE1640;0xE6100000010C431CEBE236924A4075E5B33C0FAE1640
3997;8844;Hinnaard;Littenseradiel;Friesland;171430,4102;570227,377;171430,4102;570227,377;5,632615805;53,11857303;5,632615805;53,11857303;0xE6100000010C1EA7E8482E8F4A409D2E8B89CD871640;0xE6100000010C1EA7E8482E8F4A409D2E8B89CD871640
3998;8845;Waaksens;Littenseradiel;Friesland;165086,5395;569183,9438;165086,5395;569183,9438;5,53783064;53,10935164;5,53783064;53,10935164;0xE6100000010C5917B7D1008E4A40103B53E8BC261640;0xE6100000010C5917B7D1008E4A40103B53E8BC261640
3999;8856;Pietersbierum;Franekeradeel;Friesland;159854,1667;580940,8334;159854,1667;580940,8334;5,459864265;53,21505897;5,459864265;53,21505897;0xE6100000010C4FAF9465889B4A4049F4328AE5D61540;0xE6100000010C4FAF9465889B4A4049F4328AE5D61540
4000;8862;Harlingen;Harlingen;Friesland;159201,2902;574969,6515;159386,2902;576053,1282;5,450039855;53,1614275;5,45281224;53,17115972;0xE6100000010C86C954C1A8944A403F912749D7CC1540;0xE6100000010CA089B0E1E9954A400135B56CADCF1540
4001;8871;Midlum;Harlingen;Friesland;160372,3089;577410,2135;158948,8008;577622,9869;5,46757153;53,1833408;5,44627714;53,18526571;0xE6100000010CACADD85F76974A40E65C8AABCADE1540;0xE6100000010C72F90FE9B7974A407E6FD39FFDC81540
4002;8881;West-Terschelling;Terschelling;Friesland;144843,1172;599080,0302;144843,1172;599080,0302;5,23458703;53,3779812;5,23458703;53,3779812;0xE6100000010CAAF1D24D62B04A40E3DF675C38F01440;0xE6100000010CAAF1D24D62B04A40E3DF675C38F01440
4003;8894;Formerum;Terschelling;Friesland;149759,4574;601256,1867;149759,4574;601256,1867;5,30842524;53,39760232;5,30842524;53,39760232;0xE6100000010CDE718A8EE4B24A40CF6BEC12D53B1540;0xE6100000010CDE718A8EE4B24A40CF6BEC12D53B1540
4004;8895;Lies;Terschelling;Friesland;150942,733;600938,6573;150942,733;600938,6573;5,326220855;53,39476436;5,326220855;53,39476436;0xE6100000010CFB3A70CE88B24A4059349D9D0C4E1540;0xE6100000010CFB3A70CE88B24A4059349D9D0C4E1540
4005;8922;Leeuwarden;Leeuwarden;Friesland;182957,1935;580422,5182;183858,4292;579249,8065;5,805666155;53,20970092;5,81926467;53,19928969;0xE6100000010C50FC1873D79A4A402979758E01391740;0xE6100000010CE10B93A982994A4010AFEB17EC461740
4006;8927;Leeuwarden;Leeuwarden;Friesland;184714,428;581522,793;183858,4292;579249,8065;5,832067575;53,21950941;5,81926467;53,19928969;0xE6100000010C6ABC7493189C4A404EEE77280A541740;0xE6100000010CE10B93A982994A4010AFEB17EC461740
4007;8933;Leeuwarden;Leeuwarden;Friesland;183122,6097;579034,5492;183858,4292;579249,8065;5,808028155;53,19721269;5,81926467;53,19928969;0xE6100000010CB7627FD93D994A405DBF60376C3B1740;0xE6100000010CE10B93A982994A4010AFEB17EC461740
4008;9003;Warten;Leeuwarden;Friesland;189375,6753;573396,4772;189375,6753;573396,4772;5,90076354;53,14622937;5,90076354;53,14622937;0xE6100000010C6D567DAEB6924A400A2E56D4609A1740;0xE6100000010C6D567DAEB6924A400A2E56D4609A1740
4009;9013;Poppenwier;Sudwest-Fryslan;Friesland;179393,1011;565915,4888;179393,1011;565915,4888;5,75119834;53,07951423;5,75119834;53,07951423;0xE6100000010C1904560E2D8A4A405305A3923A011740;0xE6100000010C1904560E2D8A4A405305A3923A011740
4010;9021;Easterwierrum;Littenseradiel;Friesland;178122,559;569510,0654;178122,559;569510,0654;5,732478335;53,11188369;5,732478335;53,11188369;0xE6100000010C11363CBD528E4A4075E5B33C0FEE1640;0xE6100000010C11363CBD528E4A4075E5B33C0FEE1640
4011;9026;Jellum;Littenseradiel;Friesland;178521,6983;575571,2019;178521,6983;575571,2019;5,73890211;53,16631466;5,73890211;53,16631466;0xE6100000010C93A9825149954A40BF0E9C33A2F41640;0xE6100000010C93A9825149954A40BF0E9C33A2F41640
4012;9032;Blessum;Menameradiel;Friesland;176829,5582;577238,9631;176829,5582;577238,9631;5,713747635;53,18138087;5,713747635;53,18138087;0xE6100000010C48BF7D1D38974A407B14AE47E1DA1640;0xE6100000010C48BF7D1D38974A407B14AE47E1DA1640
4013;9053;Feinsum;Leeuwarderadeel;Friesland;179954,429;588351,901;179954,429;588351,901;5,76135032;53,28111484;5,76135032;53,28111484;0xE6100000010CEB73B515FBA34A40083D9B559F0B1740;0xE6100000010CEB73B515FBA34A40083D9B559F0B1740
4014;9057;Jelsum;Leeuwarderadeel;Friesland;181925,4078;582831,5708;181925,4078;582831,5708;5,790409035;53,23139008;5,790409035;53,23139008;0xE6100000010CAF25E4839E9D4A40B6B9313D61291740;0xE6100000010CAF25E4839E9D4A40B6B9313D61291740
4015;9061;Gytsjerk;Tytsjerksteradiel;Friesland;188538,4167;583871,3545;188538,4167;583871,3545;5,889592505;53,24036649;5,889592505;53,24036649;0xE6100000010CADFA5C6DC59E4A40026553AEF08E1740;0xE6100000010CADFA5C6DC59E4A40026553AEF08E1740
4016;9073;Marrum;Ferwerderadiel;Friesland;182309,2012;593077,1533;182309,2012;593077,1533;5,7969907;53,32341414;5,7969907;53,32341414;0xE6100000010C61C3D32B65A94A40C7F484251E301740;0xE6100000010C61C3D32B65A94A40C7F484251E301740
4017;9078;Oudebildtzijl;het Bildt;Friesland;176079,7763;590740,5127;176079,7763;590740,5127;5,70337399;53,30267778;5,70337399;53,30267778;0xE6100000010CE63FA4DFBEA64A4038F3AB3940D01640;0xE6100000010CE63FA4DFBEA64A4038F3AB3940D01640
4018;9079;St.-Jacobiparochie;het Bildt;Friesland;169329,2575;588213,9984;169900,2585;588213,9984;5,6019399;53,28018276;5,610481455;53,28018276;0xE6100000010C6B2BF697DDA34A40F19D98F562681640;0xE6100000010C6B2BF697DDA34A40C5724BAB21711640
4019;9086;Hempens;Leeuwarden;Friesland;185311,7448;576874,6661;185311,7448;576874,6661;5,84059515;53,17770933;5,84059515;53,17770933;0xE6100000010CE63FA4DFBE964A400612143FC65C1740;0xE6100000010CE63FA4DFBE964A400612143FC65C1740
4020;9089;Wytgaard;Leeuwarden;Friesland;180984,6667;572469,3738;180984,6667;572469,3738;5,775476995;53,13832588;5,775476995;53,13832588;0xE6100000010CB6847CD0B3914A40EECEDA6D171A1740;0xE6100000010CB6847CD0B3914A40EECEDA6D171A1740
4021;9102;Dokkum;Dongeradeel;Friesland;195638,4482;594266,3738;195807,363;593220,1026;5,997205825;53,33327318;5,999700495;53,32388915;0xE6100000010CDFE00B93A9AA4A4005FA449E24FD1740;0xE6100000010C5396218E75A94A40AB3E575BB1FF1740
4022;9123;Metslawier;Dongeradeel;Friesland;200432,3814;597657,3813;200432,3814;597657,3813;6,069522925;53,36338005;6,069522925;53,36338005;0xE6100000010CE6AE25E483AE4A40F3AB394030471840;0xE6100000010CE6AE25E483AE4A40F3AB394030471840
4023;9124;Jouswier;Dongeradeel;Friesland;200840,6965;595816,161;200840,6965;595816,161;6,07554127;53,34677874;6,07554127;53,34677874;0xE6100000010C5C2041F163AC4A40CC28965B5A4D1840;0xE6100000010C5C2041F163AC4A40CC28965B5A4D1840
4024;9133;Anjum;Dongeradeel;Friesland;204825,4085;598653,497;204825,4085;598653,497;6,135979305;53,3719245;6,135979305;53,3719245;0xE6100000010CF2B0506B9AAF4A40ECA353573E8B1840;0xE6100000010CF2B0506B9AAF4A40ECA353573E8B1840
4025;9134;Lioessens;Dongeradeel;Friesland;202268,7003;600319,0552;202268,7003;600319,0552;6,09763759;53,38710727;6,09763759;53,38710727;0xE6100000010C0B24287E8CB14A4032207BBDFB631840;0xE6100000010C0B24287E8CB14A4032207BBDFB631840
4026;9136;Paesens;Dongeradeel;Friesland;202037,6398;601522,1802;202037,6398;601522,1802;6,094358365;53,39796846;6,094358365;53,39796846;0xE6100000010C6DE7FBA9F1B24A40C63368E89F601840;0xE6100000010C6DE7FBA9F1B24A40C63368E89F601840
4027;9141;Wierum;Dongeradeel;Friesland;196017,5874;601306,4862;196017,5874;601306,4862;6,003837195;53,39645999;6,003837195;53,39645999;0xE6100000010C986E1283C0B24A40A4AA09A2EE031840;0xE6100000010C986E1283C0B24A40A4AA09A2EE031840
4028;9142;Moddergat;Dongeradeel;Friesland;200685,4147;602176,8568;200685,4147;602176,8568;6,074104775;53,40393697;6,074104775;53,40393697;0xE6100000010C5D6DC5FEB2B34A40CE88D2DEE04B1840;0xE6100000010C5D6DC5FEB2B34A40CE88D2DEE04B1840
4029;9143;Nes;Dongeradeel;Friesland;199025,9206;604432,0415;199025,9206;604432,0415;6,048958485;53,4243668;6,048958485;53,4243668;0xE6100000010C11363CBD52B64A40A73FFB9122321840;0xE6100000010C11363CBD52B64A40A73FFB9122321840
4030;9144;Hantumhuizen;Dongeradeel;Friesland;195272,7764;598300,3167;195272,7764;598300,3167;5,99224084;53,36955042;5,99224084;53,36955042;0xE6100000010C014D840D4FAF4A40D52137C30DF81740;0xE6100000010C014D840D4FAF4A40D52137C30DF81740
4031;9148;Hiaure;Dongeradeel;Friesland;193757,6868;595865,6445;193757,6868;595865,6445;5,96921459;53,34779774;5,96921459;53,34779774;0xE6100000010C3FC6DCB584AC4A401CD3139678E01740;0xE6100000010C3FC6DCB584AC4A401CD3139678E01740
4032;9151;Holwerd;Dongeradeel;Friesland;189856,7504;597593,1682;189856,7504;597593,1682;5,910833805;53,36361444;5,910833805;53,36361444;0xE6100000010CAD69DE718AAE4A40DBDC989EB0A41740;0xE6100000010CAD69DE718AAE4A40DBDC989EB0A41740
4033;9164;Buren;Ameland;Friesland;185992,5277;607421,5;185992,5277;607421,5;5,853812905;53,45209401;5,853812905;53,45209401;0xE6100000010CC442AD69DEB94A40B5FD2B2B4D6A1740;0xE6100000010CC442AD69DEB94A40B5FD2B2B4D6A1740
4034;9175;Reitsum;Ferwerderadiel;Friesland;188744,2582;593271,059;188744,2582;593271,059;5,89363366;53,32481312;5,89363366;53,32481312;0xE6100000010CD3DEE00B93A94A40DEE522BE13931740;0xE6100000010CD3DEE00B93A94A40DEE522BE13931740
4035;9177;Jislum;Ferwerderadiel;Friesland;187483,5046;591530,5711;187483,5046;591530,5711;5,874534595;53,30925704;5,874534595;53,30925704;0xE6100000010C8F53742497A74A40C87BD5CA847F1740;0xE6100000010C8F53742497A74A40C87BD5CA847F1740
4036;9207;Drachten;Smallingerland;Friesland;203381,3105;569882,1561;202407,697;568897,8528;6,10985423;53,11352234;6,095133545;53,10481768;0xE6100000010C4A0C022B878E4A40C6DCB5847C701840;0xE6100000010C764F1E166A8D4A4053793BC269611840
4037;9216;Oudega;Smallingerland;Friesland;192779,4533;570417,1047;192779,4533;570417,1047;5,95140613;53,11921595;5,95140613;53,11921595;0xE6100000010C73D712F2418F4A4075594C6C3ECE1740;0xE6100000010C73D712F2418F4A4075594C6C3ECE1740
4038;9221;Rottevalle;Smallingerland;Friesland;202755,786;573613,4285;202755,786;573613,4285;6,101026495;53,14722913;6,101026495;53,14722913;0xE6100000010C50FC1873D7924A40D6A8876874671840;0xE6100000010C50FC1873D7924A40D6A8876874671840
4039;9222;Drachtstercompagnie;Smallingerland;Friesland;206253,0904;571843,928;206253,0904;571843,928;6,153010645;53,13086194;6,153010645;53,13086194;0xE6100000010CF085C954C1904A4006D847A7AE9C1840;0xE6100000010CF085C954C1904A4006D847A7AE9C1840
4040;9241;Wijnjewoude;Opsterland;Friesland;209219,2859;563028,75;209219,2859;563028,75;6,19593507;53,05135101;6,19593507;53,05135101;0xE6100000010CD881734694864A40B8E9CF7EA4C81840;0xE6100000010CD881734694864A40B8E9CF7EA4C81840
4041;9245;Nij Beets;Opsterland;Friesland;195326,8236;564425,5739;195326,8236;564425,5739;5,988877465;53,06516385;5,988877465;53,06516385;0xE6100000010C7FD93D7958884A4086AC6EF59CF41740;0xE6100000010C7FD93D7958884A4086AC6EF59CF41740
4042;9246;Olterterp;Opsterland;Friesland;203782,6188;564723,5;203782,6188;564723,5;6,11489027;53,06709309;6,11489027;53,06709309;0xE6100000010CE3C798BB96884A40BD8C62B9A5751840;0xE6100000010CE3C798BB96884A40BD8C62B9A5751840
4043;9247;Ureterp;Opsterland;Friesland;206603,0625;568297,7582;206603,0625;568297,7582;6,157484445;53,09893268;6,157484445;53,09893268;0xE6100000010C86C954C1A88C4A40A818E76F42A11840;0xE6100000010C86C954C1A88C4A40A818E76F42A11840
4044;9254;Hurdegaryp;Tytsjerksteradiel;Friesland;192959,9016;581236,7667;192959,9016;581236,7667;5,95553014;53,21638278;5,95553014;53,21638278;0xE6100000010C5D6DC5FEB29B4A403563D17476D21740;0xE6100000010C5D6DC5FEB29B4A403563D17476D21740
4045;9256;Ryptsjerk;Tytsjerksteradiel;Friesland;190126,1875;582280,7143;190126,1875;582280,7143;5,913141135;53,225991;5,913141135;53,225991;0xE6100000010CB0726891ED9C4A4082AD122C0EA71740;0xE6100000010CB0726891ED9C4A4082AD122C0EA71740
4046;9258;Jistrum;Tytsjerksteradiel;Friesland;200007,8942;580953,1057;200007,8942;580953,1057;6,061012305;53,21333176;6,061012305;53,21333176;0xE6100000010C4F1E166A4D9B4A4074EACA67793E1840;0xE6100000010C4F1E166A4D9B4A4074EACA67793E1840
4047;9284;Augustinusga;Achtkarspelen;Friesland;206890,075;581340,2186;206890,075;581340,2186;6,16407673;53,21615814;6,16407673;53,21615814;0xE6100000010C96B20C71AC9B4A40F2B5679604A81840;0xE6100000010C96B20C71AC9B4A40F2B5679604A81840
4048;9286;Twijzel;Achtkarspelen;Friesland;202482,9348;584114,3463;202482,9348;584114,3463;6,098417105;53,24153744;6,098417105;53,24153744;0xE6100000010CF4FDD478E99E4A40DB166536C8641840;0xE6100000010CF4FDD478E99E4A40DB166536C8641840
4049;9292;Augsbuurt;Kollumerland c.a.;Friesland;208011,0122;587335,5;208011,0122;587335,5;6,18182487;53,26991605;6,18182487;53,26991605;0xE6100000010C5F984C158CA24A40EE08A7052FBA1840;0xE6100000010C5F984C158CA24A40EE08A7052FBA1840
4050;9298;Kollumerzwaag;Kollumerland c.a.;Friesland;200872,6841;587215,595;200872,6841;587215,595;6,0746023;53,26955888;6,0746023;53,26955888;0xE6100000010C3480B74082A24A405C2041F1634C1840;0xE6100000010C3480B74082A24A405C2041F1634C1840
4051;9302;Roden;Noordenveld;Drenthe;223044,3538;572279,3098;224465,1556;572830,6708;6,403866955;53,13292798;6,42527097;53,13773809;0xE6100000010CB7D100DE02914A409357E718909D1940;0xE6100000010C61545227A0914A4033E197FA79B31940
4052;9306;Alteveer;Noordenveld;Drenthe;224968,7084;569916,514;224968,7084;569916,514;6,432174185;53,11148511;6,432174185;53,11148511;0xE6100000010C83C0CAA1458E4A40D13FC1C58ABA1940;0xE6100000010C83C0CAA1458E4A40D13FC1C58ABA1940
4053;9312;Nietap;Noordenveld;Drenthe;222651,151;574915,093;222651,151;574915,093;6,39861393;53,15661451;6,39861393;53,15661451;0xE6100000010CDC4603780B944A402A6F47382D981940;0xE6100000010CDC4603780B944A402A6F47382D981940
4054;9337;Westervelde;Noordenveld;Drenthe;225338,7998;563637,2394;225338,7998;563637,2394;6,43626773;53,05500341;6,43626773;53,05500341;0xE6100000010CD7A3703D0A874A4058E71890BDBE1940;0xE6100000010CD7A3703D0A874A4058E71890BDBE1940
4055;9356;Tolbert;Leek;Groningen;219876,6718;577279,33;219876,6718;577279,33;6,35741102;53,17827191;6,35741102;53,17827191;0xE6100000010C3B70CE88D2964A40AE0D15E3FC6D1940;0xE6100000010C3B70CE88D2964A40AE0D15E3FC6D1940
4056;9404;Assen;Assen;Drenthe;235090,7333;555774,655;232837;557490,4859;6,579761365;52,98309026;6,54685809;52,99844034;0xE6100000010C4B598638D67D4A40A81DFE9AAC511A40;0xE6100000010CC7293A92CB7F4A4055F65D11FC2F1A40
4057;9407;Assen;Assen;Drenthe;233754,609;559742,6763;232837;557490,4859;6,560831005;53,01885858;6,54685809;52,99844034;0xE6100000010C7CF2B0506B824A40757632384A3E1A40;0xE6100000010CC7293A92CB7F4A4055F65D11FC2F1A40
4058;9408;Assen;Assen;Drenthe;230923,8641;557944,5619;232837;557490,4859;6,51828339;53,00316229;6,54685809;52,99844034;0xE6100000010C71AC8BDB68804A40FBAE08FEB7121A40;0xE6100000010CC7293A92CB7F4A4055F65D11FC2F1A40
4059;9423;Hoogersmilde;Westerveld;Drenthe;222709,6856;546694,4838;220826,8887;547537,249;6,393766455;52,90323229;6,365745325;52,91091795;0xE6100000010CA4DFBE0E9C734A406C95607138931940;0xE6100000010C94F6065F98744A404A0C022B87761940
4060;9432;Zuidveld;Midden-Drenthe;Drenthe;239075,5187;542900,0834;239075,5187;542900,0834;6,635702185;52,86672227;6,635702185;52,86672227;0xE6100000010CBBB88D06F06E4A40D044D8F0F48A1A40;0xE6100000010CBBB88D06F06E4A40D044D8F0F48A1A40
4061;9435;Bruntinge;Midden-Drenthe;Drenthe;235661,2133;537451,25;235661,2133;537451,25;6,58382725;52,81819702;6,58382725;52,81819702;0xE6100000010C29CB10C7BA684A40D9B11188D7551A40;0xE6100000010C29CB10C7BA684A40D9B11188D7551A40
4062;9439;Witteveen;Midden-Drenthe;Drenthe;240585,525;537438,21;240585,525;537438,21;6,656924225;52,81741686;6,656924225;52,81741686;0xE6100000010C0DE02D90A0684A40715AF0A2AFA01A40;0xE6100000010C0DE02D90A0684A40715AF0A2AFA01A40
4063;9448;Marwijksoord;Aa en Hunze;Drenthe;239579,916;553549,8334;239579,916;553549,8334;6,645972905;52,96238114;6,645972905;52,96238114;0xE6100000010CD0D556EC2F7B4A40DAC9E02879951A40;0xE6100000010CD0D556EC2F7B4A40DAC9E02879951A40
4064;9451;Rolde;Aa en Hunze;Drenthe;239284,507;556311,6687;239284,507;556311,6687;6,642358745;52,98711093;6,642358745;52,98711093;0xE6100000010CD8F0F44A597E4A40C408E1D1C6911A40;0xE6100000010CD8F0F44A597E4A40C408E1D1C6911A40
4065;9453;Eldersloo;Aa en Hunze;Drenthe;237583,235;553674,2465;237583,235;553674,2465;6,616324005;52,9637373;6,616324005;52,9637373;0xE6100000010CDE9387855A7B4A409E7B0F971C771A40;0xE6100000010CDE9387855A7B4A409E7B0F971C771A40
4066;9454;Ekehaar;Aa en Hunze;Drenthe;236056,25;551828,4336;236056,25;551828,4336;6,59309025;52,94743046;6,59309025;52,94743046;0xE6100000010C7E1D386744794A40AC5626FC525F1A40;0xE6100000010C7E1D386744794A40AC5626FC525F1A40
4067;9462;Gasselte;Aa en Hunze;Drenthe;248708,85;555675,8616;248708,85;555675,8616;6,78219133;52,97979715;6,78219133;52,97979715;0xE6100000010C764F1E166A7D4A407008556AF6201B40;0xE6100000010C764F1E166A7D4A407008556AF6201B40
4068;9481;Vries;Tynaarlo;Drenthe;234920,323;566338,3305;234920,323;566338,3305;6,579613755;53,07777403;6,579613755;53,07777403;0xE6100000010C7DD0B359F5894A40FDBCA94885511A40;0xE6100000010C7DD0B359F5894A40FDBCA94885511A40
4069;9486;Rhee;Assen;Drenthe;234415;561402,6625;234415;561402,6625;6,57110216;53,03365246;6,57110216;53,03365246;0xE6100000010C07F0164850844A407FFB3A70CE481A40;0xE6100000010C07F0164850844A407FFB3A70CE481A40
4070;9489;Assen;Assen;Drenthe;231745,5;559221,518;232837;557490,4859;6,530764715;53,01453104;6,54685809;52,99844034;0xE6100000010C60E5D022DB814A408F19A88C7F1F1A40;0xE6100000010CC7293A92CB7F4A4055F65D11FC2F1A40
4071;9492;Ubbena;Assen;Drenthe;234884,625;563539,7621;234884,625;563539,7621;6,578603555;53,05270738;6,578603555;53,05270738;0xE6100000010CE63FA4DFBE864A40C6DCB5847C501A40;0xE6100000010CE63FA4DFBE864A40C6DCB5847C501A40
4072;9494;Yde;Tynaarlo;Drenthe;234974;569755;234974;569755;6,581570745;53,10853173;6,581570745;53,10853173;0xE6100000010CD9CEF753E38D4A40C156091687531A40;0xE6100000010CD9CEF753E38D4A40C156091687531A40
4073;9514;Gasselternijveen;Aa en Hunze;Drenthe;252312,573;556755,3944;252513,7155;556755,3944;6,83639529;52,98894756;6,839332495;52,98894756;0xE6100000010CD8817346947E4A40637FD93D79581B40;0xE6100000010CD8817346947E4A40EC34D252795B1B40
4074;9531;Borger;Borger-Odoorn;Drenthe;248194,5084;549377,5966;248194,5084;549377,5966;6,77305586;52,92323838;6,77305586;52,92323838;0xE6100000010C67D5E76A2B764A400F62670A9D171B40;0xE6100000010C67D5E76A2B764A400F62670A9D171B40
